Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,1,9,0,1,0.07110739639487583,0.977400004863739
1,16,1,1,0,0,1,8,0,1,0,2,0,64,1,0,0,0,3,0.08177545402441173,0.9757999777793884
1,16,0,1,7,1,1,64,1,1,2,2,1,16,1,1,1,0,3,1.943710537147522,0.5688999891281128
1,8,1,1,0,2,1,64,1,1,6,2,0,8,1,1,9,0,1,1.46564921510192,0.8999000191688538
1,16,0,0,2,2,1,8,1,1,1,0,1,8,0,1,6,0,0,0.07068746592998505,0.9771000146865845
1,64,1,1,10,1,0,32,1,1,1,1,0,8,0,0,8,0,1,0.3022660975627601,0.9143999814987183
1,32,1,1,10,0,1,8,0,1,9,0,1,32,0,0,7,0,2,0.06663454524409027,0.9793000221252441
1,64,0,1,7,0,0,32,1,0,4,2,1,8,0,1,10,1,2,0.6875975684165955,0.878600001335144
1,64,0,0,1,1,0,32,1,1,3,1,1,8,1,0,3,1,3,0.05737004114775918,0.9818000197410583
1,8,1,0,9,2,1,16,0,1,3,2,1,32,0,0,0,2,2,0.06493666219040752,0.9810000061988831
1,64,1,1,2,1,1,32,1,1,5,1,0,32,1,0,1,1,2,0.1588744302034378,0.970300018787384
1,16,0,1,9,0,0,16,0,1,6,0,0,8,1,0,10,0,3,0.38493273850083354,0.8756999969482422
1,16,1,0,3,0,0,8,0,0,1,0,0,8,0,0,4,2,1,0.08848482915265486,0.9729999899864197
1,16,1,0,7,1,1,16,1,1,8,0,1,32,1,1,4,2,1,0.07435355025199825,0.9783999919891357
1,32,1,0,7,2,0,64,1,1,7,1,1,64,0,1,4,2,2,0.07353518862407654,0.9775999784469604
1,32,1,1,6,2,1,16,1,0,2,1,0,32,0,1,1,2,1,0.06314353703130036,0.9800999760627747
1,64,0,0,5,1,0,64,0,1,6,2,1,16,1,1,10,2,3,0.061665193940512834,0.9801999926567078
1,16,0,0,9,2,1,32,0,0,4,2,1,16,0,1,0,1,1,0.05434028767643031,0.9828000068664551
1,16,1,0,1,1,1,64,1,1,9,0,0,8,1,0,3,1,0,0.1550588084586183,0.9675999879837036
1,32,1,0,4,1,0,32,0,0,6,1,1,64,1,0,4,0,1,0.03411647535132361,0.988099992275238
1,8,1,0,9,2,1,16,0,1,3,1,1,8,1,0,3,1,3,0.06747357716634869,0.9794999957084656
1,32,1,0,7,0,0,64,1,1,6,0,0,8,1,0,10,0,3,0.068759589937306,0.9787999987602234
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,0,1,1,2,0.0468566004906781,0.9847000241279602
1,16,1,0,7,1,1,16,1,1,8,0,0,8,1,0,10,0,3,0.11028702018260955,0.9642000198364258
1,8,1,0,9,2,1,8,0,1,1,2,1,32,0,0,0,2,2,0.06679919573068618,0.9793999791145325
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,1,9,0,1,0.06458256090707146,0.9794999957084656
1,8,1,1,0,2,1,64,1,1,6,2,0,8,1,1,9,1,0,0.6611247085312468,0.9144999980926514
1,16,0,0,9,2,1,32,0,0,4,2,1,16,0,1,10,1,2,0.16737112406492233,0.9715999960899353
1,16,1,0,3,0,0,16,0,1,6,0,0,8,1,0,10,0,3,0.06696321445624344,0.9781000018119812
1,8,1,0,9,2,1,16,0,1,3,2,1,32,0,0,0,2,2,0.07736538172820583,0.9750999808311462
1,8,0,0,6,2,0,16,0,0,6,1,1,64,1,1,4,0,1,0.386692261578321,0.9631999731063843
1,32,0,0,6,2,0,16,0,0,2,1,1,32,0,1,1,2,1,0.0668049029760994,0.9786999821662903
1,8,1,0,7,2,0,64,1,1,7,1,0,32,1,0,1,1,2,0.07988203910216689,0.9753999710083008
1,32,1,1,4,0,1,8,0,1,9,0,1,32,1,1,4,1,1,0.11729193805670365,0.967199981212616
1,16,1,0,1,1,1,64,1,1,2,0,0,8,1,0,4,2,1,0.14071798167720262,0.9674999713897705
1,64,0,0,5,1,0,64,0,1,6,2,1,8,0,1,6,0,0,0.06942257878221571,0.9783999919891357
1,8,1,0,9,2,1,16,0,1,3,2,1,32,0,0,1,1,2,0.07245042328145355,0.9782000184059143
1,16,0,0,6,2,0,16,0,1,3,2,1,32,0,0,0,2,2,0.042874563539261,0.9861999750137329
1,16,1,0,3,1,0,64,0,1,6,2,1,16,1,1,10,2,3,0.07199688830925152,0.9771999716758728
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,1,9,0,1,0.07447790165925398,0.9775000214576721
1,16,1,0,7,1,1,16,1,1,8,0,0,8,1,0,10,2,3,0.2858368902653456,0.8973000049591064
1,16,1,0,3,0,0,16,0,1,6,0,0,32,1,1,4,1,1,0.0953776629626751,0.97079998254776
1,8,1,0,7,2,0,64,1,1,7,1,0,32,1,0,3,1,3,0.07505737265031785,0.9763000011444092
1,64,1,0,6,2,0,16,0,0,2,1,1,32,0,1,9,0,1,0.05736828195451526,0.9818000197410583
1,8,1,0,9,2,1,16,0,1,3,1,1,8,1,0,3,1,3,0.13933444911241533,0.9564999938011169
1,8,1,0,9,0,1,8,0,1,9,0,1,32,1,1,4,1,1,0.16190158163532614,0.9524000287055969
1,8,0,0,6,2,0,16,0,0,6,1,1,16,1,1,4,1,1,0.06746710139848291,0.9782000184059143
1,64,0,0,2,2,0,64,1,1,6,0,0,8,1,0,10,0,3,0.06107712641311809,0.9803000092506409
1,8,1,0,9,2,1,8,0,1,3,2,1,8,1,0,3,1,3,0.06400802842117846,0.9790999889373779
1,32,1,0,7,0,0,64,1,1,6,2,1,32,0,0,0,2,2,0.04737833005618304,0.9858999848365784
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,1,9,0,1,0.06824814810836688,0.9794999957084656
1,16,1,0,3,0,0,16,0,1,6,0,0,8,1,0,1,1,2,0.06777892783675343,0.9790999889373779
1,32,0,0,6,2,0,16,0,0,2,1,1,32,0,1,1,2,1,0.06388684233718087,0.9794999957084656
1,64,0,0,6,2,0,16,0,0,2,1,1,32,0,1,1,2,1,0.06249385980013758,0.9807999730110168
1,64,1,0,7,2,0,64,0,1,9,0,1,32,1,1,4,1,1,0.07754339605683781,0.9789000153541565
1,16,1,0,1,1,1,64,1,1,2,0,0,8,1,0,4,0,3,0.10851480537045281,0.9722999930381775
1,32,1,0,7,0,0,64,1,1,6,0,0,8,0,1,9,0,1,0.12041524147298187,0.9659000039100647
1,32,1,1,3,0,1,8,0,1,9,0,1,32,0,1,1,2,1,0.06751389162242413,0.9803000092506409
1,32,0,0,9,2,1,8,0,1,3,2,1,32,1,0,1,1,2,0.12354461029022933,0.9632999897003174
1,8,0,0,9,2,1,16,0,1,3,1,1,8,1,0,3,1,3,0.13955063183754682,0.9559999704360962
1,8,1,0,7,2,0,64,1,1,9,0,1,32,1,1,4,2,1,0.18549110011726308,0.9732000231742859
1,8,1,0,9,2,0,16,0,1,3,1,1,8,1,0,4,1,1,0.06954395729638636,0.9796000123023987
1,8,1,0,7,2,0,64,1,1,7,1,0,32,1,0,9,0,1,0.08742650876529515,0.974399983882904
1,8,1,0,9,0,1,8,0,1,9,0,1,32,0,1,1,2,1,0.11962730929143726,0.9646000266075134
1,32,0,0,9,2,1,8,0,1,3,2,1,32,1,0,1,1,2,0.10061501586437226,0.9690999984741211
