Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,1,1,5,0,1,8,0,1,0,1,0,32,0,0,4,1,2,0.28446839749217034,0.9178000092506409
1,32,0,0,10,1,0,32,1,1,5,1,1,32,0,0,0,1,0,0.061308684061467646,0.9876000285148621
1,64,1,0,8,0,1,64,1,0,10,2,1,8,1,0,2,2,0,0.0367926601678133,0.9882000088691711
1,32,1,0,0,1,0,64,1,0,0,1,0,32,1,1,8,1,0,0.10744190713036805,0.9667999744415283
1,16,1,0,4,2,0,16,0,0,4,0,0,32,0,0,7,1,3,0.06961506678264122,0.9800000190734863
1,16,0,0,10,2,0,8,0,0,2,2,0,16,0,1,9,1,1,0.09714091065824032,0.9699000120162964
1,16,1,1,8,2,0,64,0,1,6,2,1,64,1,0,4,2,0,0.06375220995489508,0.978600025177002
1,32,1,1,8,0,1,64,1,0,2,2,0,8,0,1,9,2,3,0.04858835598942824,0.9847000241279602
1,8,0,0,5,2,0,16,0,0,10,2,0,32,0,0,4,1,2,0.22929278068691492,0.9363999962806702
1,32,1,1,8,2,0,32,0,1,9,1,1,32,1,1,8,0,3,0.18083559100882557,0.9660999774932861
1,16,1,1,8,2,0,64,0,1,6,2,1,64,1,0,4,2,3,0.05308647445077076,0.9825999736785889
1,64,1,0,8,0,0,16,0,0,4,0,0,32,0,0,7,1,3,0.06815348431598395,0.9769999980926514
1,16,1,1,0,0,1,64,1,0,2,2,0,8,0,1,9,2,2,0.07042947180404299,0.9811999797821045
1,16,1,1,0,0,1,64,0,1,6,2,0,64,1,0,4,2,3,0.05676188656426966,0.9817000031471252
1,64,0,0,8,0,1,8,1,0,10,2,1,8,1,0,2,2,0,0.058800198291614654,0.9818000197410583
1,16,1,1,0,0,1,64,1,0,2,1,0,32,0,0,4,1,2,0.04837633347874507,0.9840999841690063
1,32,1,1,8,2,1,32,1,1,4,0,0,8,1,0,4,2,1,0.25851815066015227,0.9603999853134155
1,32,0,0,7,0,1,32,0,1,5,0,1,16,0,0,7,2,0,0.051834141487814483,0.983299970626831
1,8,1,0,4,2,0,16,0,0,4,0,0,32,0,0,7,1,3,0.07070695023983717,0.9787999987602234
1,16,1,1,8,2,0,64,0,1,6,2,1,32,0,0,7,1,3,0.057540819319337605,0.9825000166893005
1,32,0,0,10,1,0,32,1,1,3,0,0,16,0,1,4,1,0,0.08868591712415218,0.9785000085830688
1,16,1,1,8,2,0,64,1,0,1,0,1,8,0,1,0,2,2,0.2727789481818676,0.9226999878883362
1,64,1,1,1,2,1,16,0,0,8,0,0,16,0,0,2,2,2,0.2566647455275059,0.926800012588501
1,16,1,0,10,1,1,16,1,0,2,2,0,8,0,1,9,2,3,0.10090420524030924,0.9696999788284302
1,32,1,1,1,2,0,8,0,0,2,2,0,16,0,1,9,1,1,0.9535609760177555,0.8626000285148621
1,64,1,1,9,0,1,8,0,0,10,1,1,8,1,1,1,1,2,0.3350618658542633,0.9337000250816345
1,32,1,1,0,0,1,64,1,0,2,1,0,32,0,0,4,1,2,0.05805865897610783,0.9828000068664551
1,16,1,0,10,1,1,16,1,0,7,2,0,8,0,1,9,2,3,0.07555218791216611,0.9818000197410583
1,64,1,0,8,1,0,16,0,0,6,2,0,64,1,0,4,2,3,0.054072863008454444,0.9815000295639038
1,8,1,0,4,2,0,16,0,0,4,0,0,32,1,0,4,2,1,0.08303803684515879,0.9746999740600586
1,16,1,1,0,0,1,64,1,0,2,1,0,32,0,0,4,1,2,0.05079389881198294,0.984499990940094
1,64,1,0,8,0,0,16,0,0,6,2,1,64,1,0,4,2,1,0.08759083666212392,0.9750000238418579
1,32,0,0,7,0,1,32,0,1,5,0,0,64,1,0,4,2,3,0.0674073008231353,0.9779999852180481
1,64,0,0,8,0,0,8,1,0,10,2,1,8,0,0,7,1,3,0.06027691046521068,0.9819999933242798
1,16,1,1,0,0,1,64,1,0,2,2,1,64,1,0,4,2,0,0.04040911187833408,0.9864000082015991
1,64,1,1,9,0,1,8,0,0,10,1,1,8,1,0,1,1,2,0.4269152408838272,0.8952999711036682
1,64,0,0,8,0,1,8,1,0,10,2,1,8,1,0,8,2,0,0.04883649814929813,0.9854000210762024
1,64,1,1,8,2,0,32,0,1,9,1,1,32,1,1,8,0,3,0.60573037686334,0.8962000012397766
1,8,1,1,4,2,0,16,0,0,4,0,0,32,0,0,7,2,1,0.2044047145459801,0.9441999793052673
1,16,1,1,0,0,1,64,1,1,9,1,1,32,1,1,8,0,3,0.25689090251773594,0.9153000116348267
