Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,16,1,0,9,1,1,64,1,0,9,1,1,16,1,0,7,1,3,0.31211092731952667,0.9480000138282776
1,32,0,1,10,0,0,16,0,1,7,0,0,32,0,0,6,1,3,0.35650517442822455,0.8928999900817871
1,8,0,0,10,1,0,32,0,0,0,2,0,8,0,0,9,1,1,0.13098466668426992,0.968500018119812
1,8,1,1,6,1,0,64,1,0,10,2,1,16,0,0,8,1,3,0.12330970084667206,0.979200005531311
1,16,0,1,7,1,0,16,0,0,3,0,0,64,1,0,1,1,2,0.4900820811271667,0.8877000212669373
1,64,0,0,9,1,1,16,1,1,5,0,0,64,1,0,0,1,0,0.08107597296014428,0.9739000201225281
1,8,1,0,4,2,0,32,1,1,6,2,0,16,0,1,9,2,0,0.12342446860242635,0.9610999822616577
1,8,0,0,8,2,0,64,1,0,9,2,1,16,1,0,5,2,2,0.08536053419094533,0.9731000065803528
1,64,0,1,8,1,1,32,0,0,3,2,1,64,1,1,1,0,3,0.37765797239392995,0.8992000222206116
1,8,1,1,1,0,1,64,0,1,9,2,1,64,1,1,2,2,1,3.6165347141206263,0.7961000204086304
1,8,1,1,10,2,1,32,1,0,7,0,1,16,0,0,4,1,1,0.05143032758384943,0.9840999841690063
1,64,1,1,4,2,0,16,0,0,6,2,1,8,0,1,9,0,0,0.07495362688386813,0.9782999753952026
1,16,1,0,5,2,0,64,1,1,4,2,0,64,1,0,6,2,3,0.07927563974489459,0.9750999808311462
1,8,1,0,4,0,1,8,1,0,1,2,1,8,1,0,3,2,1,0.04000676396046765,0.9869999885559082
1,8,0,1,1,1,0,16,0,1,6,1,1,16,0,1,7,0,3,0.13769262861162423,0.9607999920845032
1,8,1,1,4,1,0,64,1,1,9,2,1,16,1,1,9,2,3,0.09916923884544522,0.968999981880188
1,32,0,0,0,0,0,32,1,1,3,2,1,8,0,0,10,0,3,0.05337646300988272,0.9829000234603882
1,8,1,1,4,1,0,32,1,0,9,1,1,8,1,1,4,0,0,0.2916535776227713,0.904699981212616
1,16,0,0,8,1,1,32,0,0,6,0,0,8,0,0,0,2,2,0.0648813455633819,0.9840999841690063
1,64,1,1,10,1,0,16,0,1,3,1,1,16,1,0,10,2,3,0.3491942859649658,0.8931000232696533
1,16,0,0,8,2,1,32,0,0,6,0,1,16,0,1,7,0,3,0.05538416715944186,0.9817000031471252
1,64,0,0,9,1,0,16,0,1,6,1,1,16,0,1,7,0,3,0.12908632816001772,0.9556000232696533
1,64,1,1,4,2,1,16,1,0,10,2,1,16,0,0,8,1,3,0.061538561640679834,0.9846000075340271
1,8,0,1,10,2,1,32,1,0,7,0,1,16,0,0,7,1,3,0.09749206567183137,0.9735999703407288
1,8,0,1,1,1,0,16,0,1,6,2,1,8,1,0,3,2,1,0.16442702849116175,0.9505000114440918
1,8,1,0,4,0,1,8,1,0,1,2,1,8,1,0,3,2,3,0.044359198837075384,0.9861000180244446
1,8,1,0,4,1,0,64,1,1,9,2,1,16,1,1,9,2,3,0.07794189525749534,0.9750000238418579
1,8,1,0,4,0,0,32,1,1,6,2,0,16,0,1,9,2,0,0.08249224733156152,0.9753000140190125
1,8,1,1,10,2,1,32,1,0,7,0,1,16,0,0,6,1,3,0.04674747759345919,0.9850000143051147
1,8,1,0,4,2,0,32,1,1,6,2,0,16,0,1,9,2,0,0.08273126156302169,0.9746999740600586
1,32,0,1,10,0,0,16,0,1,7,0,0,32,0,0,8,1,3,0.3377673837840557,0.8934999704360962
1,8,0,0,9,1,1,16,1,1,5,0,0,64,1,0,0,1,0,0.06679477517716587,0.9779000282287598
1,8,1,1,4,1,0,64,1,1,9,2,1,64,1,0,6,2,3,0.11836825901791453,0.9635000228881836
1,8,0,0,8,2,0,64,1,0,9,2,1,16,1,1,9,2,3,0.10683776709352387,0.9706000089645386
1,8,0,0,10,1,0,16,0,0,3,0,0,64,1,0,1,1,2,0.22706098210811615,0.9577000141143799
1,8,1,0,4,0,1,8,1,0,1,2,1,8,1,0,3,2,1,0.05112328247997793,0.9830999970436096
1,16,1,0,5,2,0,64,1,1,4,2,0,64,1,0,1,1,2,0.07573999519832432,0.9761999845504761
1,64,0,1,10,1,0,16,0,0,3,2,1,64,1,1,1,0,3,0.500519202029705,0.83160001039505
1,16,1,0,9,1,0,16,0,1,6,1,1,16,0,1,7,0,1,0.05435785622303374,0.9829999804496765
1,16,1,0,9,1,1,64,1,0,9,1,1,16,1,0,7,1,3,0.43440550332069394,0.8935999870300293
1,8,0,0,4,2,1,32,1,0,7,0,1,16,0,0,6,1,3,0.03985218131877482,0.9886999726295471
1,8,1,0,4,0,1,8,0,0,6,0,1,16,0,1,7,0,3,0.0527834064286435,0.9839000105857849
1,8,0,0,8,2,0,16,0,1,7,0,0,32,0,0,8,1,3,0.09502160269021988,0.9707000255584717
1,8,1,0,4,0,0,32,1,1,6,2,0,16,0,1,9,2,0,0.08611982516995631,0.974399983882904
1,8,1,1,4,1,0,64,1,1,9,2,1,16,0,0,7,1,3,0.10549672375172377,0.9754999876022339
1,32,0,1,10,0,0,32,1,0,7,0,1,16,0,0,6,1,3,0.29465855318307876,0.9258999824523926
1,8,1,0,4,0,0,8,1,0,1,2,1,16,1,1,9,2,3,0.11296883800150827,0.9710999727249146
1,16,1,0,10,0,0,32,1,1,6,2,0,16,0,1,9,2,0,0.07115324954476673,0.9778000116348267
1,64,0,0,9,1,0,16,0,1,6,1,1,16,0,0,7,1,3,0.09765903433263302,0.9822999835014343
1,8,1,0,4,0,0,32,1,1,6,2,0,16,1,0,7,1,3,0.07955884378571064,0.9758999943733215
1,32,1,1,10,2,0,32,1,1,6,2,0,16,0,1,9,2,0,0.3757561684540473,0.9269000291824341
1,64,1,1,4,2,0,64,1,1,9,2,1,64,0,0,6,2,3,0.053746706847299354,0.9822999835014343
1,8,1,0,4,2,0,32,1,1,6,2,1,16,0,1,7,0,3,0.05740926824426278,0.9825999736785889
1,8,0,1,10,2,1,32,1,0,10,2,1,16,0,0,8,1,3,0.15439203934669496,0.9653000235557556
1,8,1,1,4,1,0,64,1,1,9,2,0,64,1,0,1,1,2,0.32001250810623166,0.9215999841690063
1,32,0,1,4,0,0,16,0,1,7,0,0,32,1,1,9,2,3,0.41057102138996127,0.8765000104904175
1,8,1,0,4,1,0,64,1,1,9,2,1,16,1,1,9,2,0,0.06810615876615048,0.9789999723434448
1,8,0,1,10,2,1,32,1,0,7,0,1,16,0,0,6,1,3,0.12032947739064694,0.9677000045776367
1,32,0,1,10,0,0,16,1,1,5,0,0,64,1,0,0,1,0,0.33575900957882404,0.9043999910354614
1,16,0,0,8,2,1,32,0,0,6,0,1,16,0,1,7,0,3,0.057091106156492606,0.9815999865531921
1,16,1,0,1,0,0,8,1,0,1,2,1,16,1,0,9,2,3,0.06664633226573934,0.9785000085830688
1,8,0,0,4,2,1,32,1,0,7,0,1,16,0,0,7,1,3,0.0658896884188056,0.9825999736785889
1,8,1,1,4,1,0,64,1,1,9,2,1,16,1,1,9,2,0,0.21515876661986114,0.9309999942779541
1,64,1,1,4,2,0,64,1,1,9,2,1,16,0,1,9,2,0,0.05740160151203163,0.9814000129699707
