Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,8,1,0,3,2,0,32,0,0,8,1,0,64,1,0,5,0,3,0.068171292946022,0.9779000282287598
1,8,0,0,0,0,0,32,1,1,0,0,1,8,0,1,6,1,0,0.10792517369538546,0.9732999801635742
1,16,1,0,1,1,1,32,1,0,5,0,0,32,1,0,9,2,1,0.04231047505645547,0.9868000149726868
1,64,1,0,7,0,1,16,1,0,7,0,1,8,0,1,5,2,3,0.05285820362730883,0.9829000234603882
1,16,1,0,6,1,0,16,0,1,2,2,1,8,1,0,3,2,2,0.07952202212586999,0.9807999730110168
1,8,0,0,1,2,1,64,0,0,1,2,1,32,0,1,3,1,0,0.08221734690740705,0.9736999869346619
1,16,1,0,6,0,0,32,1,0,4,1,0,32,1,0,1,2,3,0.07867882718639448,0.9736999869346619
1,16,0,1,2,0,1,64,0,0,0,2,1,64,0,0,10,2,2,2.3011489910125733,0.11349999904632568
1,32,0,0,9,2,0,64,1,1,5,1,1,16,0,1,0,0,2,0.22088538682162762,0.9320999979972839
1,8,1,1,1,2,0,8,0,0,10,0,0,64,1,1,5,1,0,0.14096716133207082,0.958299994468689
1,16,1,1,0,1,0,32,0,0,4,0,1,8,0,1,1,0,3,0.1361540968231857,0.9614999890327454
1,32,0,0,0,1,0,16,1,0,6,0,1,8,0,0,2,1,1,0.05549106266200542,0.9815999865531921
1,32,1,0,0,2,1,16,0,1,4,0,1,32,0,1,1,1,2,0.2030679583787918,0.9427000284194946
1,16,0,0,4,0,1,16,0,1,1,1,0,32,0,0,4,0,2,0.19012512576580048,0.9455000162124634
1,64,0,0,7,0,1,32,0,0,6,0,1,32,1,1,6,1,2,0.09835859861671925,0.9811000227928162
1,64,0,1,3,2,0,32,0,0,0,0,1,16,0,0,4,0,1,0.297457395362854,0.9146999716758728
1,64,1,0,5,1,0,32,1,0,8,1,1,16,1,1,6,2,3,0.13059603266641498,0.9563999772071838
1,64,1,1,1,0,1,32,0,1,0,0,0,64,1,0,4,0,3,0.05108703479301185,0.9840999841690063
1,8,1,0,7,2,0,16,0,1,2,0,1,16,1,0,8,0,2,0.0669118015544489,0.9793999791145325
1,8,1,0,1,2,1,16,0,0,4,2,0,64,0,0,4,0,3,0.03940236496997532,0.9869999885559082
1,32,1,0,0,2,1,16,0,1,4,0,0,64,1,0,5,0,3,0.047590578274498696,0.9851999878883362
1,16,0,0,1,0,1,64,0,0,1,2,1,32,1,1,3,1,0,0.10316205355403944,0.96670001745224
1,16,0,1,0,1,0,32,1,0,4,1,0,32,1,0,1,2,1,0.3901101974964142,0.8769999742507935
1,32,0,0,9,2,0,64,0,1,0,0,0,64,1,0,4,0,3,0.06935605159411207,0.9779999852180481
1,16,1,0,2,0,0,32,1,0,4,1,0,32,1,0,1,2,3,0.0661550081613008,0.9800000190734863
1,8,1,0,3,2,0,32,0,0,8,1,0,64,1,0,5,0,3,0.08218053822247312,0.9735999703407288
1,32,1,0,0,2,1,16,0,1,4,1,1,32,0,1,7,2,3,0.059868053047917785,0.9814000129699707
1,16,0,0,4,2,1,16,0,1,1,1,0,32,0,0,6,1,2,0.2025340237736702,0.9419000148773193
1,64,0,0,7,0,1,32,0,0,5,0,0,32,1,0,9,2,1,0.04909418477807194,0.9855999946594238
1,32,1,0,9,2,0,64,1,1,4,0,1,32,0,1,1,1,2,0.0714455383092165,0.9800000190734863
1,16,1,1,0,1,0,32,0,0,4,0,1,8,1,0,9,2,1,2.06202948179245,0.5382999777793884
1,32,1,0,5,1,0,16,0,1,2,0,1,16,1,0,8,0,2,0.051647781091555954,0.9855999946594238
1,16,1,0,1,1,1,32,1,0,5,0,0,32,1,0,9,2,0,0.046132175585301596,0.9851999878883362
1,32,1,0,0,2,1,64,0,0,0,2,1,32,0,0,3,1,0,0.035447079856181514,0.9883999824523926
1,64,1,0,7,0,1,16,1,0,7,0,1,8,1,1,10,2,3,0.054990835706563664,0.9825999736785889
1,64,1,0,7,0,1,16,1,1,1,1,0,32,0,0,4,0,2,0.10317256584167481,0.972000002861023
