Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,64,0,1,1,2,1,8,1,1,10,1,0,32,0,1,5,0,3,0.22994815617799758,0.9559999704360962
1,8,0,0,10,1,1,8,0,0,8,1,1,16,0,0,7,2,0,0.142202241230011,0.9797000288963318
1,64,1,1,6,1,0,32,1,1,2,1,0,32,1,1,1,1,0,0.13834590793987736,0.9617000222206116
1,32,0,0,1,1,0,32,1,0,8,0,0,8,1,0,1,1,2,0.09246630336716771,0.9745000004768372
1,8,0,1,0,2,0,8,0,0,0,2,0,32,1,1,0,1,0,0.36589862514436244,0.8899000287055969
1,64,1,1,6,2,0,32,1,0,0,1,1,16,0,1,9,1,2,0.1872396597266197,0.9657999873161316
1,8,1,1,0,2,1,64,1,0,4,0,0,16,0,1,3,1,0,0.12596346796378494,0.9635999798774719
1,16,1,0,7,1,1,8,0,1,10,0,0,32,0,0,3,0,1,0.07298161734566093,0.9771000146865845
1,8,0,0,3,2,1,64,1,0,10,2,1,64,0,0,10,0,0,0.042836940315074755,0.98580002784729
1,16,1,1,6,0,0,16,1,0,5,2,0,32,1,1,4,1,3,0.27008673546016215,0.9323999881744385
1,32,0,0,0,1,1,32,0,0,6,2,1,64,0,1,2,0,2,0.11968501981198788,0.9628000259399414
1,8,0,0,0,1,1,16,1,1,5,2,0,64,1,0,2,2,1,0.0739226247305167,0.9781000018119812
1,32,0,0,5,1,1,64,0,1,10,1,0,64,0,1,6,2,1,0.07240949866008013,0.9778000116348267
1,8,1,1,2,1,0,16,0,0,8,0,0,16,1,0,0,2,0,0.1810205041050911,0.9492999911308289
1,16,0,0,4,1,1,64,0,1,5,1,1,16,0,0,1,0,0,0.06747650257200002,0.9833999872207642
1,32,1,0,4,1,0,8,1,1,9,0,1,32,1,0,10,0,2,0.048738536349684,0.9851999878883362
1,32,0,1,7,0,0,32,0,1,6,0,0,32,0,1,4,0,1,0.30096482770740984,0.9092000126838684
1,8,0,1,8,0,0,64,1,1,0,1,1,64,0,0,3,2,0,0.0757739704163745,0.9771999716758728
1,16,1,0,1,0,0,64,1,0,5,1,1,32,1,0,0,1,1,0.05530930162868462,0.9835000038146973
1,64,0,0,2,2,0,32,0,0,6,0,1,8,1,0,1,2,1,0.05730401464609895,0.9812999963760376
1,8,0,0,7,1,1,8,0,1,9,0,0,32,0,0,3,0,1,0.14384200640767814,0.957099974155426
1,32,0,0,0,1,1,32,0,0,6,2,1,64,0,1,7,2,2,0.10468703931644559,0.9664000272750854
1,64,1,1,6,1,0,32,1,0,10,2,1,64,0,0,10,0,0,0.08657661252617836,0.9785000085830688
1,32,0,0,0,1,1,32,0,0,6,0,1,8,1,0,1,2,1,0.04694111592404079,0.9854999780654907
1,16,1,0,4,1,0,64,0,1,5,1,1,16,0,0,1,0,0,0.04535058610788546,0.9853000044822693
1,32,0,0,5,1,1,64,0,1,6,0,0,32,0,1,4,0,1,0.0905625235376414,0.9722999930381775
1,16,1,0,1,0,0,64,1,0,5,1,1,32,0,0,7,2,0,0.04488793623205274,0.9868000149726868
1,16,1,0,7,1,1,8,0,1,10,0,0,32,0,1,9,1,2,0.13852381277382375,0.9598000049591064
1,8,1,1,2,1,0,16,0,0,8,0,0,16,1,0,0,2,0,0.1448007657453418,0.9603999853134155
1,8,0,1,8,0,0,64,1,1,0,1,1,64,0,0,3,2,0,0.06760712696677074,0.9794999957084656
1,8,0,0,10,1,1,8,0,0,8,1,1,16,0,0,7,2,0,0.1568151090145111,0.9815999865531921
1,8,0,0,10,1,1,8,0,0,8,1,1,16,0,0,2,0,2,0.1989261476278305,0.9746000170707703
1,16,1,0,1,2,0,64,1,0,5,1,1,64,0,0,3,2,0,0.06150472485899227,0.9825999736785889
1,8,1,1,8,0,0,64,1,1,0,2,0,64,1,0,2,2,1,0.269736041399464,0.9272000193595886
1,32,1,0,4,1,0,8,1,1,9,0,1,32,1,0,10,0,2,0.04240972314402461,0.9872999787330627
1,32,0,0,5,1,1,64,0,1,10,1,0,64,0,1,6,2,1,0.06381185928117483,0.9799000024795532
1,8,0,1,10,1,1,8,0,0,8,1,1,16,0,0,7,2,0,0.3820228868961334,0.9668999910354614
1,8,0,0,3,2,1,64,1,0,10,2,1,64,0,0,10,1,1,0.05406117458641529,0.9853000044822693
1,32,0,0,1,1,0,32,1,0,8,1,1,16,0,0,7,2,0,0.04167351769465022,0.9869999885559082
1,64,0,1,1,2,1,8,1,1,10,1,0,32,0,1,5,0,3,0.20641570467948914,0.9550999999046326
1,16,1,0,4,1,0,64,0,1,5,1,0,64,0,1,6,2,1,0.07204717026725412,0.9767000079154968
1,16,1,0,1,0,0,32,1,0,8,1,1,16,0,0,7,2,0,0.05676746659139171,0.9825000166893005
1,32,0,0,10,1,1,8,0,0,8,1,1,16,0,0,7,2,0,0.12440043726563453,0.9860000014305115
1,32,0,0,0,1,1,8,0,0,6,2,1,64,0,1,7,2,0,0.05414645411807578,0.9825000166893005
1,8,0,0,3,2,1,64,1,0,10,2,1,64,0,0,7,2,0,0.05045982017357601,0.9842000007629395
