Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,64,1,1,4,2,0,16,0,0,3,2,0,16,0,0,0,0,2,0.3299561190424487,0.9196000099182129
1,64,0,0,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.06214520308771171,0.98089998960495
1,8,1,0,2,0,1,16,1,0,9,0,1,64,1,0,4,0,0,0.04642734409980476,0.9865999817848206
1,16,0,0,2,0,0,64,1,1,6,1,0,16,0,1,4,0,0,0.07267067900542169,0.9771999716758728
1,8,0,0,9,2,0,16,0,0,7,1,1,16,1,0,0,0,1,0.1159237972214818,0.9648000001907349
1,8,1,1,2,0,1,8,1,0,8,1,1,32,0,0,2,2,2,0.06545013641864061,0.9842000007629395
1,8,1,0,10,0,0,64,1,1,7,1,0,16,1,0,0,0,0,0.07464165706187487,0.9765999913215637
1,64,1,1,10,0,0,32,0,1,4,0,1,16,1,0,0,0,0,0.06543116156822071,0.9803000092506409
1,16,0,0,2,0,1,16,0,0,7,1,1,16,1,0,0,0,0,0.03753063809983432,0.9879000186920166
1,16,0,0,9,0,1,8,1,0,9,0,1,32,1,1,10,2,1,0.1490444328657101,0.9724000096321106
1,16,0,0,9,0,0,16,0,0,3,2,1,16,0,0,6,0,2,0.05964979803049937,0.9807999730110168
1,32,0,1,8,0,0,8,1,0,9,1,1,64,1,0,0,0,2,3.56720762424469,0.5376999974250793
1,16,0,1,8,0,0,64,1,0,4,0,0,16,0,1,4,0,0,0.27582376844584944,0.9189000129699707
1,32,1,0,9,2,0,16,0,0,1,1,0,16,0,1,4,0,0,0.07574618627894669,0.9771000146865845
1,16,0,0,10,0,0,64,1,1,1,1,0,16,0,1,4,0,0,0.07097950031049549,0.9793999791145325
1,32,0,1,8,0,1,64,1,1,1,1,0,32,0,0,2,2,0,0.22424350685849787,0.9394999742507935
