Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,8,0,0,4,0,0,32,1,1,7,2,0,64,0,1,9,2,2,0.15205722309798003,0.95660001039505
1,8,0,0,4,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.06157551223244518,0.9818000197410583
1,64,1,1,0,1,0,8,0,0,5,2,0,32,0,1,6,0,0,0.35649276018925014,0.9107999801635742
1,16,1,1,9,2,1,32,1,1,8,2,1,8,0,1,6,2,0,0.06708674941062927,0.978600025177002
1,8,0,0,6,0,1,32,0,0,1,0,1,8,1,0,10,0,3,0.04600223258552141,0.9848999977111816
1,32,1,1,9,0,1,64,0,0,1,1,0,16,0,0,0,0,1,0.07116710552573204,0.9807000160217285
1,32,1,1,9,0,1,64,0,0,1,1,0,16,0,0,0,0,0,0.05499030125532299,0.9829999804496765
1,8,0,0,4,0,0,32,1,1,7,1,1,8,0,0,7,2,3,0.0726700077433139,0.9769999980926514
1,8,0,1,8,2,1,32,1,1,7,2,0,16,1,0,5,1,3,0.3599095752224326,0.916700005531311
1,8,0,0,10,0,1,64,1,0,2,2,0,16,1,0,5,1,3,0.07358454572893679,0.9776999950408936
1,8,1,0,0,1,1,16,1,0,1,1,0,16,0,0,0,0,0,0.042844413560489195,0.9846000075340271
1,64,1,1,0,1,1,8,0,1,9,0,0,32,1,0,10,0,3,0.09446653207615018,0.9717000126838684
1,32,1,1,9,0,1,64,0,0,1,1,0,16,0,0,0,0,0,0.051619226228422486,0.9828000068664551
1,8,0,0,0,2,1,16,0,0,6,2,1,8,0,0,6,2,0,0.048872786289453504,0.9846000075340271
1,64,1,1,9,0,1,64,0,0,1,0,0,16,0,0,0,0,0,0.07046227623075246,0.9783999919891357
1,8,0,0,6,0,1,32,0,0,1,2,0,64,0,1,9,2,2,0.05525472973985598,0.9829000234603882
1,32,1,1,9,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.06145465699583292,0.98089998960495
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,1,5,1,0,0.08505727621726691,0.973800003528595
1,8,0,0,6,0,1,16,0,0,1,0,1,8,1,0,6,2,0,0.046276470814662754,0.9848999977111816
1,32,1,1,6,0,0,32,0,0,1,0,1,8,1,0,10,0,3,0.07242398484162986,0.9775999784469604
1,8,1,0,0,1,1,16,1,0,4,2,1,8,1,0,0,0,1,0.04258464370535221,0.9861999750137329
1,8,1,0,0,2,1,16,0,0,6,2,0,8,0,0,7,2,3,0.0484323552108428,0.9848999977111816
1,8,0,0,4,0,0,32,1,1,7,2,0,64,0,1,9,2,2,0.13457225040644408,0.9631999731063843
1,8,0,0,4,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.06453564289379865,0.9779999852180481
1,64,1,1,9,2,1,32,0,0,1,1,0,8,0,0,7,2,3,0.045416736601432785,0.9855999946594238
1,64,1,1,9,2,1,32,0,0,1,1,0,8,0,0,7,2,3,0.05213249569009058,0.9835000038146973
1,8,1,0,0,1,1,32,0,0,6,2,1,8,0,0,6,2,0,0.043415012606303205,0.9861000180244446
1,8,1,0,0,1,1,32,0,0,6,2,0,16,1,0,5,1,3,0.037976916020503265,0.9865000247955322
1,8,0,0,4,0,0,32,1,1,1,1,0,16,0,0,0,0,0,0.0765386376446113,0.9761000275611877
1,8,1,0,0,2,1,16,0,1,6,2,0,8,0,0,7,2,0,0.05676415905850008,0.9824000000953674
1,8,1,0,0,1,1,32,0,0,7,2,1,8,0,0,6,2,3,0.04205811295651365,0.9854999780654907
1,32,1,0,9,0,0,32,1,1,7,1,1,8,0,0,6,2,0,0.053557069646567104,0.9825999736785889
1,32,1,1,6,0,1,16,0,0,6,2,1,8,0,1,6,2,0,0.06542202563839965,0.9787999987602234
1,64,1,1,9,0,1,64,0,0,1,0,1,8,1,0,10,0,3,0.04646446047126083,0.9850000143051147
