Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,8,0,1,0,2,1,32,1,0,1,0,0,8,0,0,10,0,1,25.681119415283202,0.23520000278949738
1,32,0,1,2,1,1,8,1,1,9,1,1,16,1,0,6,0,2,1.076182948589325,0.6452999711036682
1,16,0,1,9,1,0,64,1,0,2,1,0,16,1,1,2,0,3,0.3766230281829834,0.8982999920845032
1,32,0,1,9,0,1,16,1,1,5,2,1,8,1,0,5,0,0,0.07028147009368986,0.9775999784469604
1,8,0,1,6,1,1,32,0,1,3,1,0,8,1,0,7,0,1,0.18058815539479256,0.9419999718666077
1,64,0,1,1,1,1,16,1,1,10,0,1,16,1,0,1,0,3,0.1864399289920926,0.9430000185966492
1,8,1,0,3,2,1,16,1,1,6,1,1,64,1,1,9,2,0,0.10549364762497135,0.972599983215332
1,32,1,0,5,0,0,16,1,0,4,1,1,32,1,1,9,1,2,0.1689185983300209,0.9724000096321106
1,32,1,1,1,1,0,8,0,0,3,2,0,32,0,1,10,2,2,0.2593266363739967,0.9261000156402588
1,64,1,0,3,1,1,8,1,1,8,2,0,8,0,0,2,1,0,0.11070552880391478,0.9632999897003174
1,64,0,1,4,2,1,8,0,1,10,2,1,8,1,1,2,2,1,0.13343775728638285,0.9635999798774719
1,32,0,1,8,2,1,8,1,1,3,2,1,8,0,0,6,1,0,0.09892482875883579,0.9714999794960022
1,32,0,0,9,0,0,16,1,1,10,0,1,32,1,1,3,2,0,0.2704552109774229,0.9538999795913696
1,8,0,1,3,0,0,64,1,0,2,1,0,16,1,1,1,0,0,0.31809422379732133,0.9103999733924866
1,64,0,0,5,1,0,16,0,1,1,2,0,32,1,1,9,1,0,0.063811995825544,0.9812999963760376
1,32,1,0,6,1,0,32,1,1,10,2,1,16,1,0,3,2,1,0.04717064451649785,0.9854999780654907
1,16,0,0,5,2,1,32,0,0,10,0,0,64,1,1,10,1,3,0.05033533252018969,0.9837999939918518
1,64,1,0,7,1,1,8,1,0,9,1,1,32,1,1,5,0,0,0.19273382115960122,0.9380000233650208
1,16,1,0,0,2,1,8,1,0,6,0,1,64,0,1,6,1,3,0.05307187691293657,0.9842000007629395
1,8,1,1,7,1,1,8,1,1,2,2,1,32,1,1,4,2,0,1.957959776687622,0.6654999852180481
1,32,1,0,5,0,0,16,1,0,4,1,1,32,1,1,9,1,0,0.12807912910282612,0.9598000049591064
1,8,0,1,6,1,1,32,0,1,3,1,0,8,1,0,7,0,1,0.1239198052354157,0.9646000266075134
1,32,1,0,5,0,0,16,0,0,10,0,0,64,1,1,10,1,3,0.05859206868964247,0.9814000129699707
1,16,1,0,0,2,1,8,1,0,2,0,0,16,1,1,2,0,3,0.05262997194337658,0.9829000234603882
1,8,0,1,3,1,1,32,0,1,3,1,0,8,1,0,5,0,0,0.12309818132221699,0.9700000286102295
1,32,0,1,2,1,1,8,1,1,9,0,1,32,1,1,3,2,0,0.49745521756485106,0.8652999997138977
1,16,0,0,5,2,1,32,0,0,10,0,0,64,1,1,6,1,3,0.04348994044600986,0.9851999878883362
1,32,1,0,6,1,0,32,1,1,10,2,1,8,1,1,2,2,1,0.051452001565042885,0.9829999804496765
1,16,0,0,5,2,1,32,1,0,10,0,0,64,1,1,10,1,3,0.04382473860266618,0.9853000044822693
1,8,0,1,1,1,1,16,1,1,10,0,1,16,1,0,1,0,3,0.05907144248401746,0.98089998960495
1,8,1,1,7,1,1,8,1,1,2,2,1,8,0,0,6,1,0,0.10399271961003542,0.9731000065803528
1,32,0,1,2,1,1,8,1,1,7,1,1,16,1,0,2,2,1,0.6320486937999725,0.8134999871253967
1,16,0,0,5,2,1,32,0,0,10,0,0,64,1,1,10,1,3,0.0481420526620117,0.9837999939918518
1,64,1,0,7,1,1,8,1,0,9,1,1,32,1,0,2,0,3,0.07448339238017797,0.9832000136375427
1,8,1,0,3,2,1,16,1,1,6,1,1,32,1,1,9,1,2,0.2726166374206543,0.9699000120162964
1,32,0,1,8,2,1,8,1,0,6,0,1,64,0,1,6,1,3,0.06808692636825145,0.9775999784469604
1,16,0,0,5,2,1,8,1,1,3,2,1,8,0,0,1,1,0,0.060481123996712266,0.9800000190734863
1,32,1,1,1,1,0,8,0,0,3,2,0,32,0,1,10,2,2,0.2600823877334595,0.9259999990463257
1,64,1,0,7,1,1,8,1,1,2,2,1,8,0,0,6,1,0,0.21719868769049644,0.9304999709129333
1,8,0,1,0,2,1,32,1,0,1,0,0,8,0,0,10,0,1,37.91668380126953,0.11379999667406082
1,32,1,0,5,1,0,8,0,0,3,2,0,32,0,1,10,2,2,0.07312779500260949,0.9782000184059143
1,8,1,0,3,2,1,16,1,1,6,1,1,32,1,0,6,1,0,0.1194717569977045,0.9704999923706055
1,32,1,0,5,0,0,16,1,0,4,1,1,32,1,1,9,1,0,0.09525750088216738,0.9700999855995178
1,16,0,0,0,2,1,8,1,0,2,0,0,16,1,1,2,0,3,0.0464113958951435,0.9848999977111816
1,32,0,1,5,1,1,8,1,1,2,2,1,8,0,0,6,1,0,0.6445765075922012,0.8197000026702881
1,32,1,0,6,1,0,32,1,1,10,2,1,8,1,1,2,2,1,0.1661181675389409,0.9447000026702881
1,16,0,0,5,2,1,64,0,0,10,2,1,8,0,0,1,1,0,0.04577654832261614,0.9843999743461609
1,16,1,1,6,1,1,32,0,1,3,1,0,8,1,0,7,0,1,0.07796953107975424,0.9754999876022339
1,16,0,0,7,1,1,8,1,1,2,2,1,8,0,0,6,1,0,0.08106319238394499,0.9807999730110168
1,8,1,0,7,1,1,8,0,1,2,2,1,8,0,0,6,1,0,0.07402769800573587,0.9785000085830688
1,16,1,0,0,2,1,8,1,0,2,0,0,16,1,1,2,0,3,0.05616165305939503,0.9814000129699707
1,32,1,1,1,1,0,8,0,0,4,1,1,32,1,1,9,1,0,0.09718432955294848,0.9761999845504761
